"id","dq_code","dq_name","dq_level","dq_parent"
"3217","512002","雁江区","3","四川省"
"3218","512021","安岳县","3","四川省"
"3219","512022","乐至县","3","四川省"
"3220","512081","简阳市","3","四川省"
"3221","512081","简阳","3","四川省"
"3222","513200","阿坝藏族羌族自治州","2","四川省"
"3223","513221","汶川县","3","四川省"
"3224","513222","理县","3","四川省"
"3225","513223","茂县","3","四川省"
"3226","513224","松潘县","3","四川省"
"3227","513225","九寨沟县","3","四川省"
"3228","513226","金川县","3","四川省"
"3229","513227","小金县","3","四川省"
"3230","513228","黑水县","3","四川省"
"3231","513229","马尔康县","3","四川省"
"3232","513230","壤塘县","3","四川省"
"3233","513231","阿坝县","3","四川省"
"3234","513232","若尔盖县","3","四川省"
"3235","513233","红原县","3","四川省"
"3236","513300","甘孜藏族自治州","2","四川省"
"3237","513321","康定县","3","四川省"
"3238","513322","泸定县","3","四川省"
"3239","513323","丹巴县","3","四川省"
"3240","513324","九龙县","3","四川省"
"3241","513325","雅江县","3","四川省"
"3242","513326","道孚县","3","四川省"
"3243","513327","炉霍县","3","四川省"
"3244","513328","甘孜县","3","四川省"
"3245","513329","新龙县","3","四川省"
"3246","513330","德格县","3","四川省"
"3247","513331","白玉县","3","四川省"
"3248","513332","石渠县","3","四川省"
"3249","513333","色达县","3","四川省"
"3250","513334","理塘县","3","四川省"
"3251","513335","巴塘县","3","四川省"
"3252","513336","乡城县","3","四川省"
"3253","513337","稻城县","3","四川省"
"3254","513338","得荣县","3","四川省"
"3255","513400","凉山彝族自治州","2","四川省"
"3256","513401","西昌市","3","四川省"
"3257","513401","西昌","3","四川省"
"3258","513422","木里藏族自治县","3","四川省"
"3259","513423","盐源县","3","四川省"
"3260","513424","德昌县","3","四川省"
"3261","513425","会理县","3","四川省"
"3262","513426","会东县","3","四川省"
"3263","513427","宁南县","3","四川省"
"3264","513428","普格县","3","四川省"
"3265","513429","布拖县","3","四川省"
"3266","513430","金阳县","3","四川省"
"3267","513431","昭觉县","3","四川省"
"3268","513432","喜德县","3","四川省"
"3269","513433","冕宁县","3","四川省"
"3270","513434","越西县","3","四川省"
"3271","513435","甘洛县","3","四川省"
"3272","513436","美姑县","3","四川省"
"3273","513437","雷波县","3","四川省"
"3274","520000","贵州省","1","贵州省"
"3275","520100","贵阳市","2","贵州省"
"3276","520100","贵阳","2","贵州省"
"3277","520101","市辖区","3","贵州省"
"3278","520102","南明区","3","贵州省"
"3279","520103","云岩区","3","贵州省"
"3280","520111","花溪区","3","贵州省"
"3281","520112","乌当区","3","贵州省"
"3282","520113","白云区","3","贵州省"
"3283","520115","观山湖区","3","贵州省"
"3284","520121","开阳县","3","贵州省"
"3285","520122","息烽县","3","贵州省"
"3286","520123","修文县","3","贵州省"
"3287","520181","清镇市","3","贵州省"
"3288","520181","清镇","3","贵州省"
"3289","520200","六盘水市","2","贵州省"
"3290","520200","六盘水","2","贵州省"
"3291","520201","钟山区","3","贵州省"
"3292","520203","六枝特区","3","贵州省"
"3293","520221","水城县","3","贵州省"
"3294","520222","盘县","3","贵州省"
"3295","520300","遵义市","2","贵州省"
"3296","520300","遵义","2","贵州省"
"3297","520301","市辖区","3","贵州省"
"3298","520302","红花岗区","3","贵州省"
"3299","520303","汇川区","3","贵州省"
"3300","520321","遵义县","3","贵州省"
"3301","520322","桐梓县","3","贵州省"
"3302","520323","绥阳县","3","贵州省"
"3303","520324","正安县","3","贵州省"
"3304","520325","道真仡佬族苗族自治县","3","贵州省"
"3305","520326","务川仡佬族苗族自治县","3","贵州省"
"3306","520327","凤冈县","3","贵州省"
"3307","520328","湄潭县","3","贵州省"
"3308","520329","余庆县","3","贵州省"
"3309","520330","习水县","3","贵州省"
"3310","520381","赤水市","3","贵州省"
"3311","520381","赤水","3","贵州省"
"3312","520382","仁怀市","3","贵州省"
"3313","520382","仁怀","3","贵州省"
"3314","520400","安顺市","2","贵州省"
"3315","520400","安顺","2","贵州省"
"3316","520401","市辖区","3","贵州省"
"3317","520402","西秀区","3","贵州省"
"3318","520421","平坝县","3","贵州省"
"3319","520422","普定县","3","贵州省"
"3320","520423","镇宁布依族苗族自治县","3","贵州省"
"3321","520424","关岭布依族苗族自治县","3","贵州省"
"3322","520425","紫云苗族布依族自治县","3","贵州省"
"3323","520500","毕节市","2","贵州省"
"3324","520500","毕节","2","贵州省"
"3325","520501","市辖区","3","贵州省"
"3326","520502","七星关区","3","贵州省"
"3327","520521","大方县","3","贵州省"
"3328","520522","黔西县","3","贵州省"
"3329","520523","金沙县","3","贵州省"
"3330","520524","织金县","3","贵州省"
"3331","520525","纳雍县","3","贵州省"
"3332","520526","威宁彝族回族苗族自治","3","贵州省"
"3333","520527","赫章县","3","贵州省"
"3334","520600","铜仁市","2","贵州省"
"3335","520600","铜仁","2","贵州省"
"3336","520601","市辖区","3","贵州省"
"3337","520602","碧江区","3","贵州省"
"3338","520603","万山区","3","贵州省"
"3339","520621","江口县","3","贵州省"
"3340","520622","玉屏侗族自治县","3","贵州省"
"3341","520623","石阡县","3","贵州省"
"3342","520624","思南县","3","贵州省"
"3343","520625","印江土家族苗族自治县","3","贵州省"
"3344","520626","德江县","3","贵州省"
"3345","520627","沿河土家族自治县","3","贵州省"
"3346","520628","松桃苗族自治县","3","贵州省"
"3347","522300","黔西南布依族苗族自治","2","贵州省"
"3348","522301","兴义市","3","贵州省"
"3349","522301","兴义","3","贵州省"
"3350","522322","兴仁县","3","贵州省"
"3351","522323","普安县","3","贵州省"
"3352","522324","晴隆县","3","贵州省"
"3353","522325","贞丰县","3","贵州省"
"3354","522326","望谟县","3","贵州省"
"3355","522327","册亨县","3","贵州省"
"3356","522328","安龙县","3","贵州省"
"3357","522600","黔东南苗族侗族自治州","2","贵州省"
"3358","522601","凯里市","3","贵州省"
"3359","522601","凯里","3","贵州省"
"3360","522622","黄平县","3","贵州省"
"3361","522623","施秉县","3","贵州省"
"3362","522624","三穗县","3","贵州省"
"3363","522625","镇远县","3","贵州省"
"3364","522626","岑巩县","3","贵州省"
"3365","522627","天柱县","3","贵州省"
"3366","522628","锦屏县","3","贵州省"
"3367","522629","剑河县","3","贵州省"
"3368","522630","台江县","3","贵州省"
"3369","522631","黎平县","3","贵州省"
"3370","522632","榕江县","3","贵州省"
"3371","522633","从江县","3","贵州省"
"3372","522634","雷山县","3","贵州省"
"3373","522635","麻江县","3","贵州省"
"3374","522636","丹寨县","3","贵州省"
"3375","522700","黔南布依族苗族自治州","2","贵州省"
"3376","522701","都匀市","3","贵州省"
"3377","522701","都匀","3","贵州省"
"3378","522702","福泉市","3","贵州省"
"3379","522702","福泉","3","贵州省"
"3380","522722","荔波县","3","贵州省"
"3381","522723","贵定县","3","贵州省"
"3382","522725","瓮安县","3","贵州省"
"3383","522726","独山县","3","贵州省"
"3384","522727","平塘县","3","贵州省"
"3385","522728","罗甸县","3","贵州省"
"3386","522729","长顺县","3","贵州省"
"3387","522730","龙里县","3","贵州省"
"3388","522731","惠水县","3","贵州省"
"3389","522732","三都水族自治县","3","贵州省"
"3390","530000","云南省","1","云南省"
"3391","530100","昆明市","2","云南省"
"3392","530100","昆明","2","云南省"
"3393","530101","市辖区","3","云南省"
"3394","530102","五华区","3","云南省"
"3395","530103","盘龙区","3","云南省"
"3396","530111","官渡区","3","云南省"
"3397","530112","西山区","3","云南省"
"3398","530113","东川区","3","云南省"
"3399","530114","呈贡区","3","云南省"
"3400","530122","晋宁县","3","云南省"
"3401","530124","富民县","3","云南省"
"3402","530125","宜良县","3","云南省"
"3403","530126","石林彝族自治县","3","云南省"
"3404","530127","嵩明县","3","云南省"
"3405","530128","禄劝彝族苗族自治县","3","云南省"
"3406","530129","寻甸回族彝族自治县","3","云南省"
"3407","530181","安宁市","3","云南省"
"3408","530181","安宁","3","云南省"
"3409","530300","曲靖市","2","云南省"
"3410","530300","曲靖","2","云南省"
"3411","530301","市辖区","3","云南省"
"3412","530302","麒麟区","3","云南省"
"3413","530321","马龙县","3","云南省"
"3414","530322","陆良县","3","云南省"
"3415","530323","师宗县","3","云南省"
"3416","530324","罗平县","3","云南省"
"3417","530325","富源县","3","云南省"
"3418","530326","会泽县","3","云南省"
"3419","530328","沾益县","3","云南省"
"3420","530381","宣威市","3","云南省"
"3421","530381","宣威","3","云南省"
"3422","530400","玉溪市","2","云南省"
"3423","530400","玉溪","2","云南省"
"3424","530401","市辖区","3","云南省"
"3425","530402","红塔区","3","云南省"
"3426","530421","江川县","3","云南省"
"3427","530422","澄江县","3","云南省"
"3428","530423","通海县","3","云南省"
"3429","530424","华宁县","3","云南省"
"3430","530425","易门县","3","云南省"
"3431","530426","峨山彝族自治县","3","云南省"
"3432","530427","新平彝族傣族自治县","3","云南省"
"3433","530428","元江哈尼族彝族傣族自","3","云南省"
"3434","530500","保山市","2","云南省"
"3435","530500","保山","2","云南省"
"3436","530501","市辖区","3","云南省"
"3437","530502","隆阳区","3","云南省"
"3438","530521","施甸县","3","云南省"
"3439","530522","腾冲县","3","云南省"
"3440","530523","龙陵县","3","云南省"
"3441","530524","昌宁县","3","云南省"
"3442","530600","昭通市","2","云南省"
"3443","530600","昭通","2","云南省"
"3444","530601","市辖区","3","云南省"
"3445","530602","昭阳区","3","云南省"
"3446","530621","鲁甸县","3","云南省"
"3447","530622","巧家县","3","云南省"
"3448","530623","盐津县","3","云南省"
"3449","530624","大关县","3","云南省"
"3450","530625","永善县","3","云南省"
"3451","530626","绥江县","3","云南省"
"3452","530627","镇雄县","3","云南省"
"3453","530628","彝良县","3","云南省"
"3454","530629","威信县","3","云南省"
"3455","530630","水富县","3","云南省"
"3456","530700","丽江市","2","云南省"
"3457","530700","丽江","2","云南省"
"3458","530701","市辖区","3","云南省"
"3459","530702","古城区","3","云南省"
"3460","530721","玉龙纳西族自治县","3","云南省"
"3461","530722","永胜县","3","云南省"
"3462","530723","华坪县","3","云南省"
"3463","530724","宁蒗彝族自治县","3","云南省"
"3464","530800","普洱市","2","云南省"
"3465","530800","普洱","2","云南省"
"3466","530801","市辖区","3","云南省"
"3467","530802","思茅区","3","云南省"
"3468","530821","宁洱哈尼族彝族自治县","3","云南省"
"3469","530822","墨江哈尼族自治县","3","云南省"
"3470","530823","景东彝族自治县","3","云南省"
"3471","530824","景谷傣族彝族自治县","3","云南省"
"3472","530825","镇沅彝族哈尼族拉祜族","3","云南省"
"3473","530826","江城哈尼族彝族自治县","3","云南省"
"3474","530827","孟连傣族拉祜族佤族自","3","云南省"
"3475","530828","澜沧拉祜族自治县","3","云南省"
"3476","530829","西盟佤族自治县","3","云南省"
"3477","530900","临沧市","2","云南省"
"3478","530900","临沧","2","云南省"
"3479","530901","市辖区","3","云南省"
"3480","530902","临翔区","3","云南省"
"3481","530921","凤庆县","3","云南省"
"3482","530922","云县","3","云南省"
"3483","530923","永德县","3","云南省"
"3484","530924","镇康县","3","云南省"
"3485","530925","双江拉祜族佤族布朗族","3","云南省"
"3486","530926","耿马傣族佤族自治县","3","云南省"
"3487","530927","沧源佤族自治县","3","云南省"
"3488","532300","楚雄彝族自治州","2","云南省"
"3489","532301","楚雄市","3","云南省"
"3490","532301","楚雄","3","云南省"
"3491","532322","双柏县","3","云南省"
"3492","532323","牟定县","3","云南省"
"3493","532324","南华县","3","云南省"
"3494","532325","姚安县","3","云南省"
"3495","532326","大姚县","3","云南省"
"3496","532327","永仁县","3","云南省"
"3497","532328","元谋县","3","云南省"
"3498","532329","武定县","3","云南省"
"3499","532331","禄丰县","3","云南省"
"3500","532500","红河哈尼族彝族自治州","2","云南省"
"3501","532501","个旧市","3","云南省"
"3502","532501","个旧","3","云南省"
"3503","532502","开远市","3","云南省"
"3504","532502","开远","3","云南省"
"3505","532503","蒙自市","3","云南省"
"3506","532503","蒙自","3","云南省"
"3507","532504","弥勒市","3","云南省"
"3508","532504","弥勒","3","云南省"
"3509","532523","屏边苗族自治县","3","云南省"
"3510","532524","建水县","3","云南省"
"3511","532525","石屏县","3","云南省"
"3512","532527","泸西县","3","云南省"
"3513","532528","元阳县","3","云南省"
"3514","532529","红河县","3","云南省"
"3515","532530","金平苗族瑶族傣族自治","3","云南省"
"3516","532531","绿春县","3","云南省"
"3517","532532","河口瑶族自治县","3","云南省"
"3518","532600","文山壮族苗族自治州","2","云南省"
"3519","532601","文山市","3","云南省"
"3520","532601","文山","3","云南省"
"3521","532622","砚山县","3","云南省"
"3522","532623","西畴县","3","云南省"
"3523","532624","麻栗坡县","3","云南省"
"3524","532625","马关县","3","云南省"
"3525","532626","丘北县","3","云南省"
"3526","532627","广南县","3","云南省"
"3527","532628","富宁县","3","云南省"
"3528","532800","西双版纳傣族自治州","2","云南省"
"3529","532801","景洪市","3","云南省"
"3530","532801","景洪","3","云南省"
"3531","532822","勐海县","3","云南省"
"3532","532823","勐腊县","3","云南省"
"3533","532900","大理白族自治州","2","云南省"
"3534","532901","大理市","3","云南省"
"3535","532901","大理","3","云南省"
"3536","532922","漾濞彝族自治县","3","云南省"
"3537","532923","祥云县","3","云南省"
"3538","532924","宾川县","3","云南省"
"3539","532925","弥渡县","3","云南省"
"3540","532926","南涧彝族自治县","3","云南省"
"3541","532927","巍山彝族回族自治县","3","云南省"
"3542","532928","永平县","3","云南省"
"3543","532929","云龙县","3","云南省"
"3544","532930","洱源县","3","云南省"
"3545","532931","剑川县","3","云南省"
"3546","532932","鹤庆县","3","云南省"
"3547","533100","德宏傣族景颇族自治州","2","云南省"
"3548","533102","瑞丽市","3","云南省"
"3549","533102","瑞丽","3","云南省"
"3550","533103","芒市","3","云南省"
"3551","533103","芒","3","云南省"
"3552","533122","梁河县","3","云南省"
"3553","533123","盈江县","3","云南省"
"3554","533124","陇川县","3","云南省"
"3555","533300","怒江傈僳族自治州","2","云南省"
"3556","533321","泸水县","3","云南省"
"3557","533323","福贡县","3","云南省"
"3558","533324","贡山独龙族怒族自治县","3","云南省"
"3559","533325","兰坪白族普米族自治县","3","云南省"
"3560","533400","迪庆藏族自治州","2","云南省"
"3561","533421","香格里拉县","3","云南省"
"3562","533422","德钦县","3","云南省"
"3563","533423","维西傈僳族自治县","3","云南省"
"3564","540000","西藏自治区","1","西藏自治区"
"3565","540100","拉萨市","2","西藏自治区"
"3566","540100","拉萨","2","西藏自治区"
"3567","540101","市辖区","3","西藏自治区"
"3568","540102","城关区","3","西藏自治区"
"3569","540121","林周县","3","西藏自治区"
"3570","540122","当雄县","3","西藏自治区"
"3571","540123","尼木县","3","西藏自治区"
"3572","540124","曲水县","3","西藏自治区"
"3573","540125","堆龙德庆县","3","西藏自治区"
"3574","540126","达孜县","3","西藏自治区"
"3575","540127","墨竹工卡县","3","西藏自治区"
"3576","540200","日喀则市","2","西藏自治区"
"3577","540200","日喀则","2","西藏自治区"
"3578","540202","桑珠孜区","3","西藏自治区"
"3579","540221","南木林县","3","西藏自治区"
"3580","540222","江孜县","3","西藏自治区"
"3581","540223","定日县","3","西藏自治区"
"3582","540224","萨迦县","3","西藏自治区"
"3583","540225","拉孜县","3","西藏自治区"
"3584","540226","昂仁县","3","西藏自治区"
"3585","540227","谢通门县","3","西藏自治区"
"3586","540228","白朗县","3","西藏自治区"
"3587","540229","仁布县","3","西藏自治区"
"3588","540230","康马县","3","西藏自治区"
"3589","540231","定结县","3","西藏自治区"
"3590","540232","仲巴县","3","西藏自治区"
"3591","540233","亚东县","3","西藏自治区"
"3592","540234","吉隆县","3","西藏自治区"
"3593","540235","聂拉木县","3","西藏自治区"
"3594","540236","萨嘎县","3","西藏自治区"
"3595","540237","岗巴县","3","西藏自治区"
"3596","542100","昌都地区","2","西藏自治区"
"3597","542121","昌都县","3","西藏自治区"
"3598","542122","江达县","3","西藏自治区"
"3599","542123","贡觉县","3","西藏自治区"
"3600","542124","类乌齐县","3","西藏自治区"
"3601","542125","丁青县","3","西藏自治区"
"3602","542126","察雅县","3","西藏自治区"
"3603","542127","八宿县","3","西藏自治区"
"3604","542128","左贡县","3","西藏自治区"
"3605","542129","芒康县","3","西藏自治区"
"3606","542132","洛隆县","3","西藏自治区"
"3607","542133","边坝县","3","西藏自治区"
"3608","542200","山南地区","2","西藏自治区"
"3609","542221","乃东县","3","西藏自治区"
"3610","542222","扎囊县","3","西藏自治区"
"3611","542223","贡嘎县","3","西藏自治区"
"3612","542224","桑日县","3","西藏自治区"
"3613","542225","琼结县","3","西藏自治区"
"3614","542226","曲松县","3","西藏自治区"
"3615","542227","措美县","3","西藏自治区"
"3616","542228","洛扎县","3","西藏自治区"
"3617","542229","加查县","3","西藏自治区"
"3618","542231","隆子县","3","西藏自治区"
"3619","542232","错那县","3","西藏自治区"
"3620","542233","浪卡子县","3","西藏自治区"
"3621","542400","那曲地区","2","西藏自治区"
"3622","542421","那曲县","3","西藏自治区"
"3623","542422","嘉黎县","3","西藏自治区"
"3624","542423","比如县","3","西藏自治区"
"3625","542424","聂荣县","3","西藏自治区"
"3626","542425","安多县","3","西藏自治区"
"3627","542426","申扎县","3","西藏自治区"
"3628","542427","索县","3","西藏自治区"
"3629","542428","班戈县","3","西藏自治区"
"3630","542429","巴青县","3","西藏自治区"
"3631","542430","尼玛县","3","西藏自治区"
"3632","542431","双湖县","3","西藏自治区"
"3633","542500","阿里地区","2","西藏自治区"
"3634","542521","普兰县","3","西藏自治区"
"3635","542522","札达县","3","西藏自治区"
"3636","542523","噶尔县","3","西藏自治区"
"3637","542524","日土县","3","西藏自治区"
"3638","542525","革吉县","3","西藏自治区"
"3639","542526","改则县","3","西藏自治区"
"3640","542527","措勤县","3","西藏自治区"
"3641","542600","林芝地区","2","西藏自治区"
"3642","542621","林芝县","3","西藏自治区"
"3643","542622","工布江达县","3","西藏自治区"
"3644","542623","米林县","3","西藏自治区"
"3645","542624","墨脱县","3","西藏自治区"
"3646","542625","波密县","3","西藏自治区"
"3647","542626","察隅县","3","西藏自治区"
"3648","542627","朗县","3","西藏自治区"
"3649","610000","陕西省","1","陕西省"
"3650","610100","西安市","2","陕西省"
"3651","610100","西安","2","陕西省"
"3652","610101","市辖区","3","陕西省"
"3653","610102","新城区","3","陕西省"
"3654","610103","碑林区","3","陕西省"
"3655","610104","莲湖区","3","陕西省"
"3656","610111","灞桥区","3","陕西省"
"3657","610112","未央区","3","陕西省"
"3658","610113","雁塔区","3","陕西省"
"3659","610114","阎良区","3","陕西省"
"3660","610115","临潼区","3","陕西省"
"3661","610116","长安区","3","陕西省"
"3662","610122","蓝田县","3","陕西省"
"3663","610124","周至县","3","陕西省"
"3664","610125","户县","3","陕西省"
"3665","610126","高陵县","3","陕西省"
"3666","610200","铜川市","2","陕西省"
"3667","610200","铜川","2","陕西省"
"3668","610201","市辖区","3","陕西省"
"3669","610202","王益区","3","陕西省"
"3670","610203","印台区","3","陕西省"
"3671","610204","耀州区","3","陕西省"
"3672","610222","宜君县","3","陕西省"
"3673","610300","宝鸡市","2","陕西省"
"3674","610300","宝鸡","2","陕西省"
"3675","610301","市辖区","3","陕西省"
"3676","610302","渭滨区","3","陕西省"
"3677","610303","金台区","3","陕西省"
"3678","610304","陈仓区","3","陕西省"
"3679","610322","凤翔县","3","陕西省"
"3680","610323","岐山县","3","陕西省"
"3681","610324","扶风县","3","陕西省"
"3682","610326","眉县","3","陕西省"
"3683","610327","陇县","3","陕西省"
"3684","610328","千阳县","3","陕西省"
"3685","610329","麟游县","3","陕西省"
"3686","610330","凤县","3","陕西省"
"3687","610331","太白县","3","陕西省"
"3688","610400","咸阳市","2","陕西省"
"3689","610400","咸阳","2","陕西省"
"3690","610401","市辖区","3","陕西省"
"3691","610402","秦都区","3","陕西省"
"3692","610403","杨陵区","3","陕西省"
"3693","610404","渭城区","3","陕西省"
"3694","610422","三原县","3","陕西省"
"3695","610423","泾阳县","3","陕西省"
"3696","610424","乾县","3","陕西省"
"3697","610425","礼泉县","3","陕西省"
"3698","610426","永寿县","3","陕西省"
"3699","610427","彬县","3","陕西省"
"3700","610428","长武县","3","陕西省"
"3701","610429","旬邑县","3","陕西省"
"3702","610430","淳化县","3","陕西省"
"3703","610431","武功县","3","陕西省"
"3704","610481","兴平市","3","陕西省"
"3705","610481","兴平","3","陕西省"
"3706","610500","渭南市","2","陕西省"
"3707","610500","渭南","2","陕西省"
"3708","610501","市辖区","3","陕西省"
"3709","610502","临渭区","3","陕西省"
"3710","610521","华县","3","陕西省"
"3711","610522","潼关县","3","陕西省"
"3712","610523","大荔县","3","陕西省"
"3713","610524","合阳县","3","陕西省"
"3714","610525","澄城县","3","陕西省"
"3715","610526","蒲城县","3","陕西省"
"3716","610527","白水县","3","陕西省"
"3717","610528","富平县","3","陕西省"
"3718","610581","韩城市","3","陕西省"
"3719","610581","韩城","3","陕西省"
"3720","610582","华阴市","3","陕西省"
"3721","610582","华阴","3","陕西省"
"3722","610600","延安市","2","陕西省"
"3723","610600","延安","2","陕西省"
"3724","610601","市辖区","3","陕西省"
"3725","610602","宝塔区","3","陕西省"
"3726","610621","延长县","3","陕西省"
"3727","610622","延川县","3","陕西省"
"3728","610623","子长县","3","陕西省"
"3729","610624","安塞县","3","陕西省"
"3730","610625","志丹县","3","陕西省"
"3731","610626","吴起县","3","陕西省"
"3732","610627","甘泉县","3","陕西省"
"3733","610628","富县","3","陕西省"
"3734","610629","洛川县","3","陕西省"
"3735","610630","宜川县","3","陕西省"
"3736","610631","黄龙县","3","陕西省"
"3737","610632","黄陵县","3","陕西省"
"3738","610700","汉中市","2","陕西省"
"3739","610700","汉中","2","陕西省"
"3740","610701","市辖区","3","陕西省"
"3741","610702","汉台区","3","陕西省"
"3742","610721","南郑县","3","陕西省"
"3743","610722","城固县","3","陕西省"
"3744","610723","洋县","3","陕西省"
"3745","610724","西乡县","3","陕西省"
"3746","610725","勉县","3","陕西省"
"3747","610726","宁强县","3","陕西省"
"3748","610727","略阳县","3","陕西省"
"3749","610728","镇巴县","3","陕西省"
"3750","610729","留坝县","3","陕西省"
"3751","610730","佛坪县","3","陕西省"
"3752","610800","榆林市","2","陕西省"
"3753","610800","榆林","2","陕西省"
"3754","610801","市辖区","3","陕西省"
"3755","610802","榆阳区","3","陕西省"
"3756","610821","神木县","3","陕西省"
"3757","610822","府谷县","3","陕西省"
"3758","610823","横山县","3","陕西省"
"3759","610824","靖边县","3","陕西省"
"3760","610825","定边县","3","陕西省"
"3761","610826","绥德县","3","陕西省"
"3762","610827","米脂县","3","陕西省"
"3763","610828","佳县","3","陕西省"
"3764","610829","吴堡县","3","陕西省"
"3765","610830","清涧县","3","陕西省"
"3766","610831","子洲县","3","陕西省"
"3767","610900","安康市","2","陕西省"
"3768","610900","安康","2","陕西省"
"3769","610901","市辖区","3","陕西省"
"3770","610902","汉滨区","3","陕西省"
"3771","610921","汉阴县","3","陕西省"
"3772","610922","石泉县","3","陕西省"
"3773","610923","宁陕县","3","陕西省"
"3774","610924","紫阳县","3","陕西省"
"3775","610925","岚皋县","3","陕西省"
"3776","610926","平利县","3","陕西省"
"3777","610927","镇坪县","3","陕西省"
"3778","610928","旬阳县","3","陕西省"
"3779","610929","白河县","3","陕西省"
"3780","611000","商洛市","2","陕西省"
"3781","611000","商洛","2","陕西省"
"3782","611001","市辖区","3","陕西省"
"3783","611002","商州区","3","陕西省"
"3784","611021","洛南县","3","陕西省"
"3785","611022","丹凤县","3","陕西省"
"3786","611023","商南县","3","陕西省"
"3787","611024","山阳县","3","陕西省"
"3788","611025","镇安县","3","陕西省"
"3789","611026","柞水县","3","陕西省"
"3790","620000","甘肃省","1","甘肃省"
"3791","620100","兰州市","2","甘肃省"
"3792","620100","兰州","2","甘肃省"
"3793","620101","市辖区","3","甘肃省"
"3794","620102","城关区","3","甘肃省"
"3795","620103","七里河区","3","甘肃省"
"3796","620104","西固区","3","甘肃省"
"3797","620105","安宁区","3","甘肃省"
"3798","620111","红古区","3","甘肃省"
"3799","620121","永登县","3","甘肃省"
"3800","620122","皋兰县","3","甘肃省"
"3801","620123","榆中县","3","甘肃省"
"3802","620200","嘉峪关市","2","甘肃省"
"3803","620200","嘉峪关","2","甘肃省"
"3804","620201","市辖区","3","甘肃省"
"3805","620300","金昌市","2","甘肃省"
"3806","620300","金昌","2","甘肃省"
"3807","620301","市辖区","3","甘肃省"
"3808","620302","金川区","3","甘肃省"
"3809","620321","永昌县","3","甘肃省"
"3810","620400","白银市","2","甘肃省"
"3811","620400","白银","2","甘肃省"
"3812","620401","市辖区","3","甘肃省"
"3813","620402","白银区","3","甘肃省"
"3814","620403","平川区","3","甘肃省"
"3815","620421","靖远县","3","甘肃省"
"3816","620422","会宁县","3","甘肃省"
"3817","620423","景泰县","3","甘肃省"
"3818","620500","天水市","2","甘肃省"
"3819","620500","天水","2","甘肃省"
"3820","620501","市辖区","3","甘肃省"
"3821","620502","秦州区","3","甘肃省"
"3822","620503","麦积区","3","甘肃省"
"3823","620521","清水县","3","甘肃省"
"3824","620522","秦安县","3","甘肃省"
"3825","620523","甘谷县","3","甘肃省"
"3826","620524","武山县","3","甘肃省"
"3827","620525","张家川回族自治县","3","甘肃省"
"3828","620600","武威市","2","甘肃省"
"3829","620600","武威","2","甘肃省"
"3830","620601","市辖区","3","甘肃省"
"3831","620602","凉州区","3","甘肃省"
"3832","620621","民勤县","3","甘肃省"
"3833","620622","古浪县","3","甘肃省"
"3834","620623","天祝藏族自治县","3","甘肃省"
"3835","620700","张掖市","2","甘肃省"
"3836","620700","张掖","2","甘肃省"
"3837","620701","市辖区","3","甘肃省"
"3838","620702","甘州区","3","甘肃省"
"3839","620721","肃南裕固族自治县","3","甘肃省"
"3840","620722","民乐县","3","甘肃省"
"3841","620723","临泽县","3","甘肃省"
"3842","620724","高台县","3","甘肃省"
"3843","620725","山丹县","3","甘肃省"
"3844","620800","平凉市","2","甘肃省"
"3845","620800","平凉","2","甘肃省"
"3846","620801","市辖区","3","甘肃省"
"3847","620802","崆峒区","3","甘肃省"
"3848","620821","泾川县","3","甘肃省"
"3849","620822","灵台县","3","甘肃省"
"3850","620823","崇信县","3","甘肃省"
"3851","620824","华亭县","3","甘肃省"
"3852","620825","庄浪县","3","甘肃省"
"3853","620826","静宁县","3","甘肃省"
"3854","620900","酒泉市","2","甘肃省"
"3855","620900","酒泉","2","甘肃省"
"3856","620901","市辖区","3","甘肃省"
"3857","620902","肃州区","3","甘肃省"
"3858","620921","金塔县","3","甘肃省"
"3859","620922","瓜州县","3","甘肃省"
"3860","620923","肃北蒙古族自治县","3","甘肃省"
"3861","620924","阿克塞哈萨克族自治县","3","甘肃省"
"3862","620981","玉门市","3","甘肃省"
"3863","620981","玉门","3","甘肃省"
"3864","620982","敦煌市","3","甘肃省"
"3865","620982","敦煌","3","甘肃省"
"3866","621000","庆阳市","2","甘肃省"
"3867","621000","庆阳","2","甘肃省"
"3868","621001","市辖区","3","甘肃省"
"3869","621002","西峰区","3","甘肃省"
"3870","621021","庆城县","3","甘肃省"
"3871","621022","环县","3","甘肃省"
"3872","621023","华池县","3","甘肃省"
"3873","621024","合水县","3","甘肃省"
"3874","621025","正宁县","3","甘肃省"
"3875","621026","宁县","3","甘肃省"
"3876","621027","镇原县","3","甘肃省"
"3877","621100","定西市","2","甘肃省"
"3878","621100","定西","2","甘肃省"
"3879","621101","市辖区","3","甘肃省"
"3880","621102","安定区","3","甘肃省"
"3881","621121","通渭县","3","甘肃省"
"3882","621122","陇西县","3","甘肃省"
"3883","621123","渭源县","3","甘肃省"
"3884","621124","临洮县","3","甘肃省"
"3885","621125","漳县","3","甘肃省"
"3886","621126","岷县","3","甘肃省"
"3887","621200","陇南市","2","甘肃省"
"3888","621200","陇南","2","甘肃省"
"3889","621201","市辖区","3","甘肃省"
"3890","621202","武都区","3","甘肃省"
"3891","621221","成县","3","甘肃省"
"3892","621222","文县","3","甘肃省"
"3893","621223","宕昌县","3","甘肃省"
